filepath,split,label,duration,samplerate,channels
data\for-2seconds\training\real\file21847.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file26698.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file6951.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file12574.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\fake\file130.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\testing\fake\file2227.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\fake\file11238.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file1313.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\fake\file27598.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file33723.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\fake\file23632.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\testing\real\file1248.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\real\file3134.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5309.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\fake\file2323.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\fake\file20099.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file42.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\fake\file5403.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file2996.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file21205.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\fake\file981.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\fake\file16272.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file18159.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file2178.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\testing\real\file1131.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\validation\fake\file14286.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\testing\real\file1997.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\real\file12326.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\real\file2256.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\testing\real\file939.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file17453.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file1750.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\testing\real\file1274.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file20948.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file338.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\real\file15113.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\fake\file1321.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\real\file32374.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\real\file1950.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\testing\fake\file725.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\validation\fake\file20172.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\real\file15914.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file26078.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\real\file6489.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file2044.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file28364.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file6307.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\fake\file14374.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\fake\file13671.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\fake\file9781.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\validation\real\file18206.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file6388.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file6200.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file30352.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file20233.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file1684.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\real\file18098.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\real\file27734.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\testing\real\file2238.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\validation\fake\file372.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\real\file14729.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\real\file1276.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\real\file7801.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file31766.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\real\file33234.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file16575.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file5409.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\fake\file11057.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\fake\file26118.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\real\file11585.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\fake\file22525.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\testing\real\file1312.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\real\file4685.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\real\file22412.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file14572.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file11821.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file33918.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\fake\file628.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\validation\real\file26955.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\testing\real\file316.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file6532.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\real\file1074.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file14752.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file20928.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file4015.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\fake\file32963.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\testing\fake\file1971.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\validation\fake\file10686.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\validation\real\file29979.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\fake\file12484.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28110.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file14364.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file5141.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file29179.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\real\file1270.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\validation\real\file32439.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file3826.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\fake\file1693.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\real\file30209.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\real\file11248.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file21109.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file3275.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file14630.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file8161.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file8966.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5820.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file26009.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file28339.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file26634.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file13.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\validation\fake\file17673.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\testing\fake\file1490.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\testing\real\file1783.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\testing\real\file1985.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\real\file16354.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\real\file16721.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\fake\file13012.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\fake\file10991.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\validation\fake\file28376.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\validation\fake\file24879.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\testing\fake\file1284.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\real\file8984.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\real\file19811.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\testing\fake\file574.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\validation\fake\file15048.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\testing\real\file148.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\testing\fake\file881.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\validation\real\file12840.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\testing\real\file478.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\validation\fake\file19860.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\fake\file25429.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file2186.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\fake\file32773.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file1901.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\real\file903.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file6128.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file27441.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file20554.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\real\file31504.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file30927.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\real\file1684.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\validation\real\file11565.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19450.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\fake\file14868.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file263.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\testing\real\file1489.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\real\file9569.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\fake\file22423.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\validation\real\file18417.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\fake\file22923.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\real\file29129.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\fake\file27420.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\real\file1093.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\validation\fake\file11066.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\fake\file23420.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file25493.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\fake\file14639.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\validation\real\file33322.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file22848.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file245.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file16153.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file24086.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file13534.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\fake\file1286.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\testing\real\file951.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file7716.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file22573.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file27082.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\real\file10731.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\testing\fake\file2036.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\testing\fake\file1038.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\testing\fake\file1296.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\validation\real\file8925.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\testing\real\file680.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\testing\real\file961.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\validation\real\file33719.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\testing\real\file2184.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file28013.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file797.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\fake\file3189.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\fake\file8270.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\real\file5768.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file7916.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\real\file11533.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file3432.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file13315.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file28367.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file7781.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file16505.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\real\file11711.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\testing\real\file40.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\testing\real\file81.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\testing\real\file1554.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\testing\fake\file843.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\validation\fake\file17326.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\real\file4277.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file25632.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file7792.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\fake\file295.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\fake\file30659.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\real\file239.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\fake\file15284.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file16442.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\real\file1109.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\real\file27655.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file20839.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\fake\file3129.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\fake\file19170.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
